time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-09-10T12:25:13.600Z,33.4981667,-116.7921667,3.86,0.5,ml,22,96,0.01573,0.09,ci,ci38055111,2018-09-10T19:12:45.888Z,"9km NE of Aguanga, CA",earthquake,0.19,0.31,0.157,9,reviewed,ci,ci
2018-09-10T12:24:52.170Z,33.4921667,-116.7931667,2.88,1.22,ml,53,35,0.02102,0.22,ci,ci38055103,2018-09-10T14:25:07.820Z,"9km NE of Aguanga, CA",earthquake,0.2,0.67,0.151,25,reviewed,ci,ci
2018-09-10T12:23:06.120Z,34.4085,-116.4866667,2.15,1.64,ml,35,57,0.1124,0.17,ci,ci38055095,2018-09-10T14:24:05.020Z,"33km N of Yucca Valley, CA",earthquake,0.2,0.57,0.217,26,reviewed,ci,ci
2018-09-10T12:18:50.930Z,38.0556667,-112.8513333,4.41,1.67,ml,14,53,0.1256,0.07,uu,uu60296112,2018-09-10T16:57:55.940Z,"23km N of Parowan, Utah",earthquake,0.28,0.8,0.122,4,reviewed,uu,uu
2018-09-10T12:15:54.580Z,39.8138333,-123.5473333,7.6,1.85,md,21,99,0.05115,0.07,nc,nc73082985,2018-09-11T01:33:03.750Z,"15km NNW of Laytonville, CA",earthquake,0.23,0.36,0.049,16,reviewed,nc,nc
2018-09-10T12:14:49.030Z,64.4855,-162.8053,10.9,1.1,ml,,,,0.68,ak,ak20250091,2018-09-11T17:00:54.834Z,"119km NW of Unalakleet, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-09-10T12:12:11.380Z,33.4543333,-116.736,11.22,1,ml,35,49,0.06856,0.14,ci,ci38055087,2018-09-10T14:25:11.280Z,"12km E of Aguanga, CA",earthquake,0.18,0.47,0.174,27,reviewed,ci,ci
2018-09-10T12:08:15.220Z,17.8055,-66.2625,18,1.35,md,4,265,0.2231,0.25,pr,pr2018253002,2018-09-10T14:43:27.330Z,"16km SSW of Central Aguirre, Puerto Rico",earthquake,2.22,1.3,0.32,4,reviewed,pr,pr
2018-09-10T11:58:05.989Z,69.6677,-145.0073,0,2.9,ml,,,,0.78,ak,ak20250065,2018-09-11T17:00:54.550Z,"74km SW of Kaktovik, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-09-10T11:57:03.730Z,10.809,126.3049,10,5.2,mww,,87,3.784,1.41,us,us2000hbvq,2018-09-12T17:16:14.040Z,"54km ESE of Sulangan, Philippines",earthquake,8.3,1.8,0.08,15,reviewed,us,us
2018-09-10T11:53:06.940Z,33.745,-116.0203333,4.8,0.63,ml,27,114,0.09309,0.09,ci,ci38055079,2018-09-10T19:27:59.783Z,"16km ENE of Coachella, CA",earthquake,0.19,0.62,0.097,10,reviewed,ci,ci
2018-09-10T11:52:57.580Z,37.6665,-118.851,2.03,-0.09,md,9,171,0.03092,0.15,nc,nc73082980,2018-09-10T18:57:20.054Z,"12km ENE of Mammoth Lakes, CA",earthquake,1.16,3.01,0.226,8,reviewed,nc,nc
2018-09-10T11:48:51.616Z,68.715,-147.2605,0,1.5,ml,,,,0.54,ak,ak20250055,2018-09-11T17:00:54.271Z,"96km NW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-10T11:43:48.940Z,68.9215,-146.9215,0,1.8,ml,,,,0.77,ak,ak20250045,2018-09-11T17:00:53.935Z,"105km NNW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-10T11:40:14.912Z,69.5666,-144.0294,0.6,2.1,ml,,,,0.87,ak,ak20250034,2018-09-11T17:00:53.643Z,"64km SSW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-09-10T11:34:35.861Z,69.6147,-144.2564,3.2,1.8,ml,,,,0.86,ak,ak20250032,2018-09-11T17:00:53.362Z,"62km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-09-10T11:33:57.180Z,44.4468333,-111.0871667,8.64,0.79,ml,7,162,0.1593,0.18,uu,uu60296107,2018-09-11T20:42:35.340Z,"20km W of Old Faithful Geyser, Wyoming",earthquake,0.86,4,0.267,2,reviewed,uu,uu
2018-09-10T11:33:56.750Z,44.4571667,-111.118,15.74,0.98,ml,13,152,0.1492,0.18,uu,uu60296102,2018-09-10T17:12:25.620Z,"22km S of West Yellowstone, Montana",earthquake,0.9,1.59,0.269,4,reviewed,uu,uu
2018-09-10T11:33:31.699Z,69.197,-146.5252,0,1.5,ml,,,,0.59,ak,ak20250030,2018-09-11T17:00:53.066Z,"125km NNW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-10T11:30:03.806Z,39.2307,-120.0951,7.2,1.1,ml,27,43.45,0.033,0.185,nn,nn00655924,2018-09-10T15:18:27.412Z,"3km WSW of Tahoe Vista, California",earthquake,,0.8,0.26,12,reviewed,nn,nn
2018-09-10T11:22:39.411Z,59.8081,-152.9126,105.9,0.4,ml,,,,0.09,ak,ak20250021,2018-09-11T17:00:52.411Z,"60km W of Anchor Point, Alaska",earthquake,,2.2,,,automatic,ak,ak
2018-09-10T11:20:01.010Z,-24.164,-70.7287,25.76,3.8,ml,,184,0.547,0.59,us,us2000hbvd,2018-09-10T21:10:21.482Z,"66km SSW of Antofagasta, Chile",earthquake,5.7,12.4,,,reviewed,us,guc
2018-09-10T11:16:07.128Z,64.2154,-147.603,6.9,0.9,ml,,,,0.68,ak,ak20250015,2018-09-11T17:00:52.134Z,"48km SW of Salcha, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-09-10T11:13:35.228Z,60.1578,-143.6823,7.1,1.6,ml,,,,0.81,ak,ak20250011,2018-09-11T17:00:52.733Z,"70km W of Cape Yakataga, Alaska",earthquake,,0.1,,,automatic,ak,ak
2018-09-10T10:55:06.460Z,38.1326667,-112.5601667,-1.63,1.12,md,20,68,0.1572,0.29,uu,uu60296092,2018-09-11T20:30:06.140Z,"17km SSE of Beaver, Utah",earthquake,0.46,1.38,0.339,7,reviewed,uu,uu
2018-09-10T10:46:14.500Z,40.2671667,-121.2778333,7.01,0.73,md,7,273,0.1704,0.15,nc,nc73083365,2018-09-11T18:41:16.987Z,"6km SW of Chester, CA",earthquake,1.08,2.36,0.404,5,reviewed,nc,nc
2018-09-10T10:38:43.149Z,51.9428,178.8517,107.7,3.7,ml,,,,0.85,ak,ak20249966,2018-09-10T17:44:12.927Z,"23km E of Little Sitkin Island, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2018-09-10T10:35:19.146Z,64.7726,-149.1533,16.9,0.3,ml,,,,0.4,ak,ak20249962,2018-09-10T17:44:12.103Z,"21km N of North Nenana, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2018-09-10T10:29:05.220Z,34.4055,-116.4885,4.38,0.96,ml,24,57,0.1099,0.1,ci,ci38055063,2018-09-10T19:24:56.164Z,"33km N of Yucca Valley, CA",earthquake,0.16,0.41,0.187,11,reviewed,ci,ci
2018-09-10T10:22:01.020Z,38.7573333,-122.8723333,4.33,1.35,md,40,77,0.02237,0.09,nc,nc73082970,2018-09-11T00:13:03.268Z,"10km WSW of The Geysers, CA",earthquake,0.32,0.33,0.09,11,reviewed,nc,nc
2018-09-10T10:21:30.802Z,38.3638,-118.8528,0.3,0.5,ml,5,174.92,0.295,0.0918,nn,nn00655970,2018-09-10T17:43:47.552Z,"26km SW of Hawthorne, Nevada",earthquake,,3.1,0,1,reviewed,nn,nn
2018-09-10T10:08:06.613Z,65.4351,-146.5629,0,0.7,ml,,,,0.67,ak,ak20249946,2018-09-11T17:00:51.570Z,"84km NNE of Badger, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-10T10:07:02.770Z,33.2516667,-116.4063333,4.25,0.82,ml,23,89,0.01882,0.16,ci,ci38055055,2018-09-10T14:23:56.965Z,"3km W of Borrego Springs, CA",earthquake,0.24,0.37,0.136,17,reviewed,ci,ci
2018-09-10T10:01:23.214Z,61.5923,-146.3659,30.6,1.2,ml,,,,1.05,ak,ak20249936,2018-09-11T17:00:51.849Z,"51km N of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-10T09:59:36.577Z,39.4638,-119.3839,10.6,0.5,ml,4,167.17,0.247,0.0445,nn,nn00655967,2018-09-10T17:37:36.797Z,"10km N of Stagecoach, Nevada",earthquake,,17.3,0.19,2,reviewed,nn,nn
2018-09-10T09:57:17.360Z,34.0466667,-117.0388333,13.2,2.23,ml,106,27,0.06211,0.16,ci,ci38055047,2018-09-10T21:49:07.412Z,"2km NNE of Yucaipa, CA",earthquake,0.12,0.29,0.135,23,reviewed,ci,ci
2018-09-10T09:40:28.963Z,61.4263,-152.3061,8.3,0.4,ml,,,,0.27,ak,ak20250317,2018-09-10T16:45:06.521Z,"98km NNW of Nikiski, Alaska",earthquake,,1,,,reviewed,ak,ak
2018-09-10T09:40:22.550Z,44.4551667,-111.1038333,9.71,0.55,ml,8,147,0.1507,0.19,uu,uu60296082,2018-09-11T19:59:43.350Z,"21km W of Old Faithful Geyser, Wyoming",earthquake,0.64,3.73,0.111,2,reviewed,uu,uu
2018-09-10T09:37:16.780Z,37.4646667,-118.75,4.34,0.9,md,17,147,0.1401,0.04,nc,nc73082960,2018-09-10T20:30:34.227Z,"12km SSW of Toms Place, CA",earthquake,0.47,2.55,0.236,15,reviewed,nc,nc
2018-09-10T09:34:48.700Z,33.2505,-116.819,12.18,0.33,ml,14,60,0.05252,0.12,ci,ci38055039,2018-09-10T14:24:16.069Z,"5km W of Lake Henshaw, CA",earthquake,0.28,0.72,0.064,7,reviewed,ci,ci
2018-09-10T09:22:46.630Z,33.5021667,-116.7938333,4.13,0.59,ml,25,62,0.01154,0.14,ci,ci38055031,2018-09-10T14:24:13.532Z,"9km NE of Aguanga, CA",earthquake,0.21,0.38,0.105,14,reviewed,ci,ci
2018-09-10T09:17:24.843Z,38.4732,-118.2192,4.3,0.6,ml,5,121.31,0.064,0.1053,nn,nn00655964,2018-09-10T17:28:12.526Z,"35km E of Hawthorne, Nevada",earthquake,,16,0,1,reviewed,nn,nn
2018-09-10T09:14:46.320Z,33.5068333,-116.7986667,4.32,0.11,ml,18,110,0.005698,0.08,ci,ci38055023,2018-09-10T18:44:26.177Z,"9km NE of Aguanga, CA",earthquake,0.17,0.23,0.104,5,reviewed,ci,ci
2018-09-10T09:08:11.330Z,44.7483333,-111.7476667,10.48,1.94,ml,35,79,0.061,0.22,mb,mb80309229,2018-09-10T15:47:11.480Z,"51km W of West Yellowstone, Montana",earthquake,0.43,0.65,0.112,19,reviewed,mb,mb
2018-09-10T09:07:23.856Z,36.6317,-118.0219,1.6,0.6,ml,8,169.33,0.198,0.203,nn,nn00655955,2018-09-10T17:22:02.100Z,"4km NE of Lone Pine, California",earthquake,,5.6,0.84,4,reviewed,nn,nn
2018-09-10T09:06:49.812Z,36.6378,-118.0564,1.6,0.4,ml,10,179.71,0.199,0.2286,nn,nn00655974,2018-09-10T17:56:15.878Z,"3km N of Lone Pine, California",earthquake,,5.6,0.83,6,reviewed,nn,nn
2018-09-10T08:56:30.810Z,37.477,-118.8518333,2.47,0.73,md,18,240,0.1143,0.07,nc,nc73082950,2018-09-10T20:18:02.647Z,"18km WSW of Toms Place, CA",earthquake,0.47,2.1,0.114,15,reviewed,nc,nc
2018-09-10T08:54:31.190Z,19.4003334,-155.2821655,0.23,1.7,md,18,38,0.00944,0.2,hv,hv70586507,2018-09-10T08:57:35.450Z,"5km SW of Volcano, Hawaii",earthquake,0.18,0.27,0.3,15,automatic,hv,hv
2018-09-10T08:49:17.170Z,-8.1311,116.4254,35,4.7,mb,,39,2.274,0.76,us,us2000hbu5,2018-09-10T09:22:24.040Z,"10km NNE of Karanggedang, Indonesia",earthquake,7.2,2,0.093,35,reviewed,us,us
2018-09-10T08:41:59.300Z,37.6153333,-118.8805,7.36,0.34,md,21,104,0.0144,0.13,nc,nc73082945,2018-09-10T19:55:28.949Z,"9km ESE of Mammoth Lakes, CA",earthquake,0.49,0.73,0.121,17,reviewed,nc,nc
2018-09-10T08:41:37.130Z,33.4968333,-116.7955,3.88,0.76,ml,34,45,0.01602,0.15,ci,ci38055015,2018-09-10T14:25:16.310Z,"9km NE of Aguanga, CA",earthquake,0.18,0.41,0.129,23,reviewed,ci,ci
2018-09-10T08:37:53.810Z,37.467,-118.8078333,6.33,0.98,md,22,134,0.124,0.04,nc,nc73082940,2018-09-10T19:45:57.324Z,"15km SW of Toms Place, CA",earthquake,0.4,1.79,0.121,18,reviewed,nc,nc
2018-09-10T08:24:11.290Z,-28.7518,-71.8113,10,5.1,mww,,95,0.847,0.97,us,us2000hbtu,2018-09-11T01:35:10.505Z,"104km WSW of Vallenar, Chile",earthquake,3.7,1.8,0.069,20,reviewed,us,us
2018-09-10T08:23:33.450Z,37.6743333,-118.8751667,2.96,0.32,md,18,158,0.02725,0.04,nc,nc73082935,2018-09-10T19:11:22.413Z,"10km ENE of Mammoth Lakes, CA",earthquake,0.54,0.68,0.139,17,reviewed,nc,nc
2018-09-10T08:10:51.760Z,33.8983333,-116.2363333,7.21,0.79,ml,26,63,0.05891,0.22,ci,ci38055007,2018-09-10T14:25:36.493Z,"17km ENE of Thousand Palms, CA",earthquake,0.31,1.01,0.174,18,reviewed,ci,ci
2018-09-10T08:05:55.010Z,33.495,-116.7975,3.62,0.64,ml,30,58,0.01749,0.13,ci,ci38054999,2018-09-10T18:42:33.460Z,"8km NE of Aguanga, CA",earthquake,0.15,0.38,0.111,17,reviewed,ci,ci
2018-09-10T07:53:57.535Z,36.9192,-117.4737,0,-0.1,ml,5,288.75,0.116,0.2128,nn,nn00655943,2018-09-10T17:00:16.116Z,"63km ENE of Lone Pine, California",earthquake,,0,0,1,reviewed,nn,nn
2018-09-10T07:51:02.870Z,35.09,-95.7103,4.09,2.6,mb_lg,,32,0.572,0.38,us,us2000hbt5,2018-09-11T03:14:08.145Z,"17km N of Krebs, Oklahoma",earthquake,1.9,6.8,0.059,76,reviewed,us,us
2018-09-10T07:46:44.782Z,36.8057,-115.9951,10.2,-0.3,ml,29,90.35,0.042,0.1841,nn,nn00655908,2018-09-10T15:40:10.514Z,"66km N of Pahrump, Nevada",earthquake,,1,0.46,9,reviewed,nn,nn
2018-09-10T07:39:08.500Z,36.457,-92.855,1.81,1.81,md,5,222,0.02436,0.04,nm,nm60064033,2018-09-10T14:49:26.080Z,"25km WNW of Bull Shoals, Arkansas",earthquake,0.94,0.65,0.227,4,reviewed,nm,nm
2018-09-10T07:38:15.575Z,56.0429,-149.2592,4,2.8,ml,,,,0.79,ak,ak20249726,2018-09-10T10:06:34.029Z,"273km SE of Kodiak, Alaska",earthquake,,3.2,,,reviewed,ak,ak
2018-09-10T07:34:50.470Z,19.2635,-66.4845,72,2.95,md,5,336,0.9555,0.31,pr,pr2018253001,2018-09-10T13:17:03.529Z,"88km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,7.51,13.28,0.11,3,reviewed,pr,pr
2018-09-10T07:31:19.670Z,33.5016667,-116.8075,4.73,0.17,ml,21,102,0.01223,0.11,ci,ci38054983,2018-09-10T18:31:56.946Z,"8km NE of Aguanga, CA",earthquake,0.24,0.31,0.048,2,reviewed,ci,ci
2018-09-10T07:31:10.643Z,65.2485,-148.8048,13.7,1.5,ml,,,,0.73,ak,ak20249709,2018-09-10T10:10:17.758Z,"58km NW of Ester, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-09-10T07:29:31.111Z,40.2583,-116.4649,6.7,1.6,ml,4,135.09,0.602,0.2059,nn,nn00655942,2018-09-10T16:38:40.134Z,"58km SE of Battle Mountain, Nevada",earthquake,,10.1,0,1,reviewed,nn,nn
2018-09-10T07:22:04.360Z,36.4576667,-92.8551667,1.91,2.13,md,9,75,0.02423,0.07,nm,nm60064028,2018-09-10T14:44:22.220Z,"25km WNW of Bull Shoals, Arkansas",earthquake,0.29,0.35,0.177,6,reviewed,nm,nm
2018-09-10T07:14:59.501Z,60.5061,-143.0333,4.4,1.8,ml,,,,0.68,ak,ak20249688,2018-09-10T10:17:12.044Z,"59km NW of Cape Yakataga, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-09-10T07:14:50.480Z,37.566,-118.8516667,-1.1,0.51,md,16,199,0.02994,0.07,nc,nc73082910,2018-09-10T19:03:20.616Z,"14km SE of Mammoth Lakes, CA",earthquake,0.54,0.39,0.177,13,reviewed,nc,nc
2018-09-10T07:04:42.584Z,38.425,-118.9315,8.1,0.8,ml,11,164.14,0.134,0.1292,nn,nn00655907,2018-09-10T15:27:47.129Z,"28km WSW of Hawthorne, Nevada",earthquake,,3.5,0.15,3,reviewed,nn,nn
2018-09-10T06:52:44.570Z,19.3250008,-155.1086731,4.57,1.97,ml,41,157,0.04344,0.22,hv,hv70586367,2018-09-10T06:58:28.240Z,"17km SE of Volcano, Hawaii",earthquake,0.65,0.88,0.16,3,automatic,hv,hv
2018-09-10T06:50:08.010Z,33.4985,-116.796,2.96,0.6,ml,27,34,0.0143,0.15,ci,ci38054975,2018-09-10T14:27:22.460Z,"9km NE of Aguanga, CA",earthquake,0.21,0.57,0.108,19,reviewed,ci,ci
2018-09-10T06:47:16.790Z,62.1455,-150.7733,54.6,1.4,ml,,,,0.62,ak,ak20249674,2018-09-10T10:20:55.083Z,"39km WSW of Talkeetna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-09-10T06:44:55.848Z,60.9207,-147.5821,21.5,1.4,ml,,,,0.53,ak,ak20249671,2018-09-10T10:00:20.695Z,"62km ENE of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-10T06:41:23.990Z,36.2635,-83.6813333,27.52,2.33,md,12,93,0.1776,0.11,se,se60064023,2018-09-10T14:31:52.860Z,"8km NE of Luttrell, Tennessee",earthquake,0.58,1.37,0.113,7,reviewed,se,se
2018-09-10T06:39:49.870Z,37.6073333,-118.9255,1.44,0.17,md,10,189,0.009411,0.02,nc,nc73082895,2018-09-10T18:52:19.799Z,"6km SE of Mammoth Lakes, CA",earthquake,1,0.5,0.154,8,reviewed,nc,nc
2018-09-10T06:32:41.540Z,36.2693333,-89.4478333,6.27,1.55,md,14,57,0.03072,0.05,nm,nm60213487,2018-09-10T15:08:21.750Z,"3km E of Ridgely, Tennessee",earthquake,0.34,0.58,0.062,8,reviewed,nm,nm
2018-09-10T06:31:40.150Z,-31.9337,179.7608,10,4.9,mb,,132,3.339,0.76,us,us2000hbsc,2018-09-10T07:00:53.040Z,"138km WSW of L'Esperance Rock, New Zealand",earthquake,11,1.9,0.125,21,reviewed,us,us
2018-09-10T06:31:02.180Z,37.6801667,-118.8616667,2.42,0.68,md,22,122,0.03709,0.1,nc,nc73082890,2018-09-10T18:49:18.977Z,"11km ENE of Mammoth Lakes, CA",earthquake,0.38,0.47,0.156,16,reviewed,nc,nc
2018-09-10T06:16:08.682Z,63.0897,-151.4275,0,1.3,ml,,,,0.81,ak,ak20249660,2018-09-11T17:00:51.285Z,"108km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-10T06:10:42.360Z,37.596,-118.8406667,1.58,-0.01,md,9,163,0.01095,0.03,nc,nc73082885,2018-09-10T18:41:17.211Z,"13km ESE of Mammoth Lakes, CA",earthquake,0.47,0.84,0.169,8,reviewed,nc,nc
2018-09-10T06:09:33.580Z,33.4935,-116.7673333,7.12,1.03,ml,40,36,0.0334,0.16,ci,ci38054967,2018-09-10T14:27:20.050Z,"11km ENE of Aguanga, CA",earthquake,0.18,0.54,0.166,27,reviewed,ci,ci
2018-09-10T05:54:45.539Z,63.1056,-151.5459,0,1.8,ml,,,,0.86,ak,ak20249638,2018-09-11T17:00:50.956Z,"113km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-10T05:48:10.984Z,69.6294,-144.2969,10.7,3.1,ml,,,,0.81,ak,ak20249630,2018-09-11T17:00:50.660Z,"61km SSW of Kaktovik, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-09-10T05:45:21.381Z,61.2668,-143.7604,134.7,2.8,ml,,,,0.63,ak,ak20249624,2018-09-11T17:00:50.378Z,"45km SE of Chitina, Alaska",earthquake,,2.6,,,automatic,ak,ak
2018-09-10T05:43:40.249Z,60.7318,-147.4375,14.6,1.6,ml,,,,0.72,ak,ak20249620,2018-09-11T17:00:50.071Z,"68km E of Whittier, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-09-10T05:41:22.074Z,38.1437,-119.266,13.1,1.5,ml,11,99.41,0.385,0.1613,nn,nn00655978,2018-09-10T18:20:56.167Z,"12km SSW of Bridgeport, California",earthquake,,10,0.24,3,reviewed,nn,nn
2018-09-10T05:41:11.801Z,69.1829,-146.5267,0.1,1.6,ml,,,,0.63,ak,ak20249617,2018-09-11T17:00:49.772Z,"124km NNW of Arctic Village, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-09-10T05:36:16.950Z,44.7746667,-111.0313333,5.17,0.64,md,13,113,0.0236,0.18,uu,uu60296072,2018-09-10T20:29:20.860Z,"13km NNE of West Yellowstone, Montana",earthquake,0.44,0.67,0.301,9,reviewed,uu,uu
2018-09-10T05:31:37.783Z,68.6418,-147.5699,0,2.8,ml,,,,0.57,ak,ak20249606,2018-09-11T17:00:49.496Z,"101km NW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-09-10T05:26:42.142Z,68.67,-147.5103,0,2.4,ml,,,,0.5,ak,ak20249600,2018-09-11T17:00:49.222Z,"101km NW of Arctic Village, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-09-10T05:19:01.290Z,36.9565,-121.3371667,6.02,1.05,md,20,104,0.05909,0.04,nc,nc73082870,2018-09-10T20:10:01.150Z,"13km NNE of Hollister, CA",earthquake,0.22,0.45,0.172,13,reviewed,nc,nc
2018-09-10T05:15:57.530Z,33.4873333,-116.7828333,6.39,0.74,ml,29,52,0.02894,0.18,ci,ci38054959,2018-09-10T14:26:27.867Z,"9km ENE of Aguanga, CA",earthquake,0.25,0.8,0.126,25,reviewed,ci,ci
2018-09-10T04:58:16.150Z,33.5153333,-116.7968333,4.76,0.33,ml,21,70,0.004167,0.1,ci,ci38054951,2018-09-11T19:20:48.694Z,"10km NE of Aguanga, CA",earthquake,0.16,0.29,0.076,8,reviewed,ci,ci
2018-09-10T04:56:17.700Z,-32.0268,-179.3243,88.97,4.9,mb,,149,3.022,0.9,us,us2000hbvr,2018-09-11T03:59:25.040Z,"77km SSW of L'Esperance Rock, New Zealand",earthquake,14.6,4.1,0.144,15,reviewed,us,us
2018-09-10T04:37:53.450Z,19.2724991,-155.2375031,6.8,1.95,ml,40,181,0.01493,0.18,hv,hv70586162,2018-09-10T04:43:40.320Z,"17km S of Volcano, Hawaii",earthquake,0.47,0.49,0.26,3,automatic,hv,hv
2018-09-10T04:31:53.252Z,60.7741,-147.1015,53.7,2.6,ml,,,,1.05,ak,ak20249440,2018-09-11T17:00:48.951Z,"56km SW of Valdez, Alaska",earthquake,,1.6,,,automatic,ak,ak
2018-09-10T04:27:18.348Z,62.4556,-151.6437,93,1.4,ml,,,,0.56,ak,ak20249427,2018-09-11T17:00:48.649Z,"80km W of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2018-09-10T04:24:51.315Z,38.6947,-118.4737,9.5,0.4,ml,9,97.12,0.077,0.1368,nn,nn00655975,2018-09-10T17:59:22.762Z,"23km NE of Hawthorne, Nevada",earthquake,,2.8,0.62,2,reviewed,nn,nn
2018-09-10T04:20:13.496Z,61.193,-150.458,24.1,1.2,ml,,,,0.51,ak,ak20249420,2018-09-11T17:00:48.326Z,"30km W of Anchorage, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-09-10T04:19:02.420Z,-31.8419,-179.3335,111.05,6.9,mww,,18,2.857,1.48,us,us2000hbpv,2018-09-10T15:24:20.040Z,"61km SW of L'Esperance Rock, New Zealand",earthquake,9.8,3.9,0.058,29,reviewed,us,us
2018-09-10T04:04:01.150Z,-17.8181,179.9976,619.41,4.4,mb,,74,1.854,0.88,us,us2000hbqb,2018-09-11T03:48:47.040Z,"168km ENE of Suva, Fiji",earthquake,9.6,6.8,0.053,103,reviewed,us,us
2018-09-10T03:56:50.456Z,38.6991,-118.4735,9.3,0.1,ml,6,117.95,0.081,0.1128,nn,nn00655972,2018-09-10T17:49:58.065Z,"23km NE of Hawthorne, Nevada",earthquake,,3.7,0.41,2,reviewed,nn,nn
2018-09-10T03:53:14.600Z,33.4873333,-116.7853333,3.87,0.63,ml,27,39,0.02795,0.14,ci,ci38054927,2018-09-10T14:28:28.390Z,"9km NE of Aguanga, CA",earthquake,0.2,0.46,0.145,19,reviewed,ci,ci
2018-09-10T03:52:57.454Z,69.5489,-144.3508,0.1,2.7,ml,,,,0.68,ak,ak20249395,2018-09-11T17:00:48.042Z,"70km SSW of Kaktovik, Alaska",earthquake,,1.2,,,automatic,ak,ak
2018-09-10T03:50:15.820Z,-8.2017,116.5809,10,5.1,mb,,45,2.418,0.96,us,us2000hbph,2018-09-10T04:13:34.040Z,"7km NNE of Obelobel, Indonesia",earthquake,7.2,1.8,0.095,36,reviewed,us,us
2018-09-10T03:49:28.008Z,61.4037,-151.6212,69.2,0.6,ml,,,,0.28,ak,ak20249391,2018-09-11T17:00:47.755Z,"81km NNW of Nikiski, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-09-10T03:47:31.980Z,33.9495,-117.8171667,14.18,1.01,ml,27,89,0.02439,0.18,ci,ci38054919,2018-09-10T18:19:24.779Z,"7km N of Yorba Linda, CA",earthquake,0.31,0.58,0.161,17,reviewed,ci,ci
2018-09-10T03:46:32.320Z,33.6678333,-118.0555,13.68,1.47,ml,37,100,0.03894,0.25,ci,ci38054911,2018-09-10T18:30:19.120Z,"6km WSW of Huntington Beach, CA",earthquake,0.41,0.51,0.241,20,reviewed,ci,ci
2018-09-10T03:44:11.670Z,33.9501667,-117.8185,12.77,0.9,ml,19,117,0.02551,0.16,ci,ci38054895,2018-09-10T18:35:29.271Z,"7km N of Yorba Linda, CA",earthquake,0.36,0.56,0.161,13,reviewed,ci,ci
2018-09-10T03:34:09.960Z,10.4429,-61.5876,10,3.6,mb,,136,3.339,0.96,us,us2000hc3i,2018-09-11T06:23:01.444Z,"13km W of Couva, Trinidad and Tobago",earthquake,6.3,2,0.354,2,reviewed,us,us
2018-09-10T03:20:24.390Z,33.4946667,-116.7718333,7.35,0.33,ml,17,100,0.07622,0.1,ci,ci38054879,2018-09-10T14:29:36.084Z,"10km ENE of Aguanga, CA",earthquake,0.22,0.56,0.073,9,reviewed,ci,ci
2018-09-10T03:03:50.930Z,33.4948333,-116.7911667,4.2,0.31,ml,18,96,0.0191,0.07,ci,ci38054871,2018-09-10T18:38:21.691Z,"9km NE of Aguanga, CA",earthquake,0.14,0.27,0.143,8,reviewed,ci,ci
2018-09-10T03:01:59.401Z,39.4038,-119.9616,10.2,-0.1,ml,6,152.35,0.125,0.1044,nn,nn00655956,2018-09-10T17:34:23.932Z,"12km S of Verdi, Nevada",earthquake,,6.1,0.29,3,reviewed,nn,nn
2018-09-10T03:01:44.710Z,40.4143333,-121.5336667,3.31,0.14,md,7,139,0.05123,0.04,nc,nc73082840,2018-09-10T18:32:44.959Z,"7km NNE of Mineral, CA",earthquake,0.56,1.45,0.363,6,reviewed,nc,nc
2018-09-10T03:01:44.630Z,40.4126667,-121.538,3.29,0.35,md,7,140,0.05369,0.07,nc,nc73083350,2018-09-11T18:13:12.066Z,"7km NNE of Mineral, CA",earthquake,0.32,1.29,0.237,6,reviewed,nc,nc
